county,state,fips,zone,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
Lafourche,LA,022057,Central Time (US & Canada),29.7251,-90.5707,29.922029,-90.0135983,29.0565802,-91.006743
La Salle,LA,022059,Central Time (US & Canada),31.6767,-92.1604,31.927873,-92.0054339,31.325584,-92.384613
Lincoln,LA,022061,Central Time (US & Canada),32.6016,-92.6647,32.760222,-92.4150499,32.452849,-92.8817179
Livingston,LA,022063,Central Time (US & Canada),30.4507,-90.7393,30.510625,-90.7327509,30.4709069,-90.762039
Madison,LA,022065,Central Time (US & Canada),32.3643,-91.2427,32.562835,-90.875621,32.1229128,-91.557295
Morehouse,LA,022067,Central Time (US & Canada),32.8205,-91.8017,33.0081739,-91.433352,32.50571,-92.085617
Natchitoches,LA,022069,Central Time (US & Canada),31.7236,-93.0963,31.791725,-93.051992,31.64959099999999,-93.1667849
Orleans,LA,022071,Central Time (US & Canada),30.0385,-89.9036,30.17723999999999,-89.626092,29.868772,-90.1376406
Ouachita,LA,022073,Central Time (US & Canada),32.4785,-92.1545,32.723003,-91.90328,32.258552,-92.415418
Plaquemines,LA,022075,Central Time (US & Canada),29.7812,-89.9757,29.905004,-88.9572633,28.9254022,-90.075683
Pointe Coupee,LA,022077,Central Time (US & Canada),30.7097,-91.6009,31.020012,-91.3111394,30.48259,-91.8197825
Rapides,LA,022079,Central Time (US & Canada),31.1986,-92.5332,31.517594,-92.07239,30.889193,-92.981464
Red River,LA,022081,Central Time (US & Canada),32.0933,-93.34,32.237778,-93.1211879,31.887005,-93.61469
Richland,LA,022083,Central Time (US & Canada),32.4177,-91.7636,32.667341,-91.430908,32.15155,-92.0346689
Sabine,LA,022085,Central Time (US & Canada),31.564,-93.5547,31.845832,-93.236104,31.1788715,-93.8528796
St. Bernard,LA,022087,Central Time (US & Canada),29.913,-89.874,30.1616626,-88.8162023,29.6231812,-90.0105451
St. Charles,LA,022089,Central Time (US & Canada),29.8836,-90.363,30.0808194,-90.167259,29.692432,-90.5497659
St. Helena,LA,022091,Central Time (US & Canada),30.822,-90.7103,30.999733,-90.5658189,30.649285,-90.9120009
St. James,LA,022093,Central Time (US & Canada),30.0263,-90.7962,30.16643,-90.641998,29.889427,-90.9636929
St. John The Baptist,LA,022095,Central Time (US & Canada),30.0792,-90.5462,30.298985,-90.3054081,29.883039,-90.6875895
St. Landry,LA,022097,Central Time (US & Canada),30.5989,-92.0058,30.850037,-91.6804737,30.298817,-92.493259
St. Martin,LA,022099,Central Time (US & Canada),30.2282,-91.7267,30.4977161,-91.0894649,29.7282292,-91.988765
St. Mary,LA,022101,Central Time (US & Canada),29.7128,-91.4363,29.955989,-91.082602,29.305698,-91.8808731
St. Tammany,LA,022103,Central Time (US & Canada),30.4481,-89.9401,30.712032,-89.5287129,30.1498604,-90.2560089
Tangipahoa,LA,022105,Central Time (US & Canada),30.8274,-90.4379,30.884412,-90.5050069,30.868475,-90.524428
Tensas,LA,022107,Central Time (US & Canada),32.0017,-91.34,32.2496669,-91.0302069,31.7349705,-91.580017
Terrebonne,LA,022109,Central Time (US & Canada),29.3727,-90.8628,29.778008,-90.376864,29.04119579999999,-91.3535133
Union,LA,022111,Central Time (US & Canada),32.8319,-92.3748,33.014492,-92.052076,32.5810279,-92.7340569
Vermilion,LA,022113,Central Time (US & Canada),29.8496,-92.3146,30.149422,-91.9644579,29.5326288,-92.7252352
Vernon,LA,022115,Central Time (US & Canada),31.1083,-93.1842,34.011113,-118.2564061,33.984114,-118.2812069
Washington,LA,022117,Central Time (US & Canada),30.8534,-90.0405,30.624195,-92.0424989,30.606158,-92.071119
Webster,LA,022119,Central Time (US & Canada),32.7135,-93.335,33.018661,-93.146446,32.40992,-93.530805
West Baton Rouge,LA,022121,Central Time (US & Canada),30.4634,-91.3134,30.6543656,-91.1464137,30.322469,-91.485089
West Carroll,LA,022123,Central Time (US & Canada),32.7885,-91.4567,33.006102,-91.261484,32.581956,-91.6388829
West Feliciana,LA,022125,Central Time (US & Canada),30.8798,-91.42,31.044794,-91.176209,30.6547797,-91.7489502
Winn,LA,022127,Central Time (US & Canada),31.9442,-92.6368,32.1479749,-92.3117829,31.708683,-92.976035
Androscoggin,ME,023001,Eastern Time (US & Canada),44.1654,-70.2045,44.487305,-69.993584,43.9067129,-70.4818087
Aroostook,ME,023003,Eastern Time (US & Canada),46.948,-69.1077,47.459686,-67.750422,45.5731105,-70.02323
Cumberland,ME,023005,Eastern Time (US & Canada),43.8955,-70.5103,43.848752,-70.0657222,43.6839536,-70.336895
Franklin,ME,023007,Eastern Time (US & Canada),45.0717,-70.5249,44.65430689999999,-68.157104,44.5470487,-68.313658
Hancock,ME,023009,Eastern Time (US & Canada),44.4349,-68.3928,44.5907429,-68.209535,44.46376129999999,-68.3960259
Kennebec,ME,023011,Eastern Time (US & Canada),44.4093,-69.7672,44.784656,-69.7318801,44.669675,-69.9037939
Knox,ME,023013,Eastern Time (US & Canada),44.15,-69.173,44.56494989999999,-69.1467689,44.465196,-69.2915529
Lincoln,ME,023015,Eastern Time (US & Canada),44.0752,-69.5431,45.4381182,-68.3408319,45.288199,-68.60056349999999
Oxford,ME,023017,Eastern Time (US & Canada),44.8431,-70.8789,44.200589,-70.391724,44.0639062,-70.5672369
Penobscot,ME,023019,Eastern Time (US & Canada),44.9362,-68.8441,44.5396243,-68.6037609,44.3959209,-68.7855296
Piscataquis,ME,023021,Eastern Time (US & Canada),45.5609,-69.4281,46.573867,-68.776067,45.010858,-69.833193
Sagadahoc,ME,023023,Eastern Time (US & Canada),43.9705,-69.8613,44.1676933,-69.6954913,43.6951587,-70.051625
Somerset,ME,023025,Eastern Time (US & Canada),45.48,-70.068,46.5741439,-69.2667539,44.5773579,-70.55279300000001
Waldo,ME,023027,Eastern Time (US & Canada),44.5406,-69.1709,44.524831,-69.040275,44.429896,-69.160641
Washington,ME,023029,Eastern Time (US & Canada),45.4766,-67.7419,44.3430759,-69.323697,44.2054059,-69.451227
York,ME,023031,Eastern Time (US & Canada),43.559,-70.7784,43.26095,-70.5753452,43.100085,-70.7574939
Allegany,MD,024001,Eastern Time (US & Canada),39.6015,-78.9284,39.723037,-78.3132399,39.4380949,-79.067657
Anne Arundel,MD,024003,Eastern Time (US & Canada),39.0074,-76.6088,39.2374329,-76.3701344,38.71274289999999,-76.840378
Baltimore,MD,024005,Eastern Time (US & Canada),39.5444,-76.6677,39.372206,-76.5294529,39.197207,-76.711519
COUNTYNAME,MD,024009,Eastern Time (US & Canada),38.5513,-76.5696,39.7213021,-76.287689,39.1744691,-76.8954859
Caroline,MD,024011,Eastern Time (US & Canada),38.8717,-75.8317,39.143186,-75.707359,38.6353749,-76.015045
Carroll,MD,024013,Eastern Time (US & Canada),39.5631,-77.0227,39.720801,-76.7870959,39.348607,-77.311399
Cecil,MD,024015,Eastern Time (US & Canada),39.4885,-75.9418,39.7222099,-75.766441,39.360797,-76.233279
Charles,MD,024017,Eastern Time (US & Canada),38.5078,-76.99,38.704653,-76.6719413,38.1713279,-77.3155232
Dorchester,MD,024019,Eastern Time (US & Canada),38.4799,-76.008,38.7041849,-75.701565,38.1143374,-76.34125809999999
Frederick,MD,024021,Eastern Time (US & Canada),39.4722,-77.3981,39.475676,-77.359258,39.3928049,-77.4767069
Garrett,MD,024023,Eastern Time (US & Canada),39.5286,-79.2739,39.72288289999999,-78.93117500000001,39.202287,-79.487651
Harford,MD,024025,Eastern Time (US & Canada),39.5616,-76.3194,39.72150389999999,-76.035766,39.254104,-76.569389
Howard,MD,024027,Eastern Time (US & Canada),39.251,-76.9315,39.3691619,-76.6973249,39.10313,-77.18711300000001
Kent,MD,024029,Eastern Time (US & Canada),39.1797,-76.116,39.4055059,-75.7560709,39.0083036,-76.344486
Montgomery,MD,024031,Eastern Time (US & Canada),39.1363,-77.2041,39.353502,-76.88865249999999,38.934343,-77.52767039999999
Prince Georges,MD,024033,Eastern Time (US & Canada),38.8313,-76.8436,39.1311886,-76.6692499,38.5395158,-77.089524
Queen Anne's,MD,024035,Eastern Time (US & Canada),39.0705,-76.0196,39.262031,-75.74771,38.8076951,-76.3763031
St. Marys,MD,024037,Eastern Time (US & Canada),38.2233,-76.6289,38.5137549,-76.2367105,37.8886453,-76.874405
Somerset,MD,024039,Eastern Time (US & Canada),38.1188,-75.7449,38.970569,-77.0885969,38.961762,-77.101989
Talbot,MD,024041,Eastern Time (US & Canada),38.7739,-76.0928,38.944928,-75.896232,38.57872,-76.4480899
Washington,MD,024043,Eastern Time (US & Canada),39.6037,-77.8142,39.7228769,-77.469009,39.318382,-78.363197
Wicomico,MD,024045,Eastern Time (US & Canada),38.3737,-75.6193,38.560907,-75.3070089,38.2273404,-75.92033470000001
Worcester,MD,024047,Eastern Time (US & Canada),38.2142,-75.3833,38.451969,-75.0492273,37.994208,-75.661827
Baltimore City,MD,024510,Eastern Time (US & Canada),39.3312,-76.6096,39.372206,-76.5294529,39.197207,-76.711519
Barnstable,MA,025001,Eastern Time (US & Canada),41.7262,-70.2986,41.7396914,-70.2596399,41.5872882,-70.465816
Berkshire,MA,025003,Eastern Time (US & Canada),42.2158,-73.2511,42.74594,-72.948753,42.039915,-73.5081419
Bristol,MA,025005,Eastern Time (US & Canada),41.9171,-71.1849,42.0956989,-70.8158182,41.481308,-71.3817
